step,sim_time,queue_total,waiting_time_avg,throughput,delay_total,stops
1440,1440.0,449.0,17.124837451235372,1,13169.0,134
1450,1450.0,506.0,22.02730819245774,3,16939.0,151
1460,1460.0,534.0,24.24967490247074,2,18648.0,160
1470,1470.0,492.0,20.75032509752926,0,15957.0,147
1480,1480.0,499.0,19.953185955786736,2,15344.0,149
1490,1490.0,579.0,19.22886866059818,2,14787.0,173
1500,1500.0,547.0,14.443433029908972,1,11107.0,164
1510,1510.0,628.0,18.702210663198958,2,14382.0,188
1520,1520.0,768.0,23.443433029908974,8,18028.0,230
1530,1530.0,737.0,22.461638491547465,2,17273.0,221
1540,1540.0,661.0,20.993498049414825,0,16144.0,198
1550,1550.0,590.0,23.64109232769831,2,18180.0,177
1560,1560.0,644.0,29.483745123537062,1,22673.0,193
1570,1570.0,580.0,28.522756827048113,2,21934.0,174
1580,1580.0,550.0,26.620286085825747,4,20471.0,165
1590,1590.0,499.0,20.47594278283485,7,15746.0,149
1600,1600.0,589.0,22.615084525357606,2,17391.0,176
1610,1610.0,585.0,18.75812743823147,3,14425.0,175
1620,1620.0,647.0,19.741222366710012,0,15181.0,194
1630,1630.0,683.0,21.576072821846555,2,16592.0,204
1640,1640.0,567.0,16.630689206762028,5,12789.0,170
1650,1650.0,498.0,14.960988296488948,2,11505.0,149
1660,1660.0,529.0,16.416124837451235,3,12624.0,158
1670,1670.0,572.0,19.602080624187256,2,15074.0,171
1680,1680.0,627.0,24.589076723016905,2,18909.0,188
1690,1690.0,667.0,27.871261378413525,1,21433.0,200
1700,1700.0,736.0,31.357607282184656,3,24114.0,220
1710,1710.0,734.0,34.56436931079324,0,26580.0,220
1720,1720.0,718.0,35.06501950585176,1,26965.0,215
1730,1730.0,639.0,33.365409622886865,1,25658.0,191
1740,1740.0,530.0,21.07152145643693,5,16204.0,159
1750,1750.0,577.0,22.13524057217165,1,17022.0,173
1760,1760.0,551.0,24.64369310793238,1,18951.0,165
1770,1770.0,619.0,22.60078023407022,5,17380.0,185
1780,1780.0,627.0,20.214564369310793,0,15545.0,188
1790,1790.0,666.0,20.556566970091026,3,15808.0,199
1800,1800.0,685.0,21.579973992197658,2,16595.0,205
1810,1810.0,718.0,22.496749024707412,2,17300.0,215
1820,1820.0,669.0,21.751625487646294,3,16727.0,200
1830,1830.0,741.0,25.67360208062419,1,19743.0,222
1840,1840.0,751.0,27.58777633289987,2,21215.0,225
1850,1850.0,740.0,28.56436931079324,5,21966.0,222
1860,1860.0,737.0,29.137841352405722,3,22407.0,221
1870,1870.0,826.0,33.50325097529259,4,25764.0,247
1880,1880.0,833.0,34.83224967490247,2,26786.0,249
1890,1890.0,714.0,29.009102730819247,4,22308.0,214
1900,1900.0,668.0,27.823146944083224,3,21396.0,200
1910,1910.0,739.0,33.31989596879064,5,25623.0,221
1920,1920.0,778.0,37.53966189856957,6,28868.0,233
1930,1930.0,788.0,38.07802340702211,1,29282.0,236
1940,1940.0,695.0,32.6371911573472,1,25098.0,208
1950,1950.0,760.0,37.64629388816645,1,28950.0,228
1960,1960.0,731.0,37.700910273081924,2,28992.0,219
1970,1970.0,728.0,38.802340702210664,3,29839.0,218
