step,sim_time,queue_total,waiting_time_avg,throughput,delay_total,stops
2920,2920.0,1203.0,236.12743823146945,0,181582.0,949725
2930,2930.0,1154.0,221.5773732119636,-2,170393.0,956043
2940,2940.0,1044.0,219.01170351105333,0,168420.0,961753
2950,2950.0,1061.0,225.0663198959688,1,173076.0,967444
2960,2960.0,1120.0,234.15994798439533,-3,180069.0,973369
2970,2970.0,1103.0,243.30949284785436,2,187105.0,979384
2980,2980.0,1168.0,252.4486345903771,1,194133.0,985479
2990,2990.0,1179.0,257.75292587776335,-2,198212.0,991958
3000,3000.0,1132.0,259.72821846553967,0,199731.0,998143
3010,3010.0,1166.0,265.48244473342004,1,204156.0,1004352
3020,3020.0,1125.0,268.52795838751626,1,206498.0,1010758
3030,3030.0,1075.0,274.44863459037714,0,211051.0,1016874
3040,3040.0,1134.0,281.36801040312093,-1,216372.0,1022841
3050,3050.0,1139.0,285.33420026007803,0,219422.0,1028906
3060,3060.0,1125.0,289.8855656697009,5,222922.0,1035024
3070,3070.0,1136.0,300.0884265279584,-5,230768.0,1041071
3080,3080.0,1270.0,312.5474642392718,1,240349.0,1047555
3090,3090.0,1233.0,320.27958387516253,-1,246295.0,1054173
3100,3100.0,1138.0,322.1144343302991,2,247706.0,1060631
3110,3110.0,1100.0,325.408322496749,-2,250239.0,1066722
3120,3120.0,1121.0,331.407022106632,-1,254852.0,1072871
3130,3130.0,1159.0,337.853055916775,0,259809.0,1079186
3140,3140.0,1113.0,341.0325097529259,1,262254.0,1085417
3150,3150.0,1146.0,350.02340702210665,1,269168.0,1091524
3160,3160.0,1175.0,360.96879063719115,0,277585.0,1097680
3170,3170.0,1208.0,371.24707412223665,0,285489.0,1103951
3180,3180.0,1167.0,376.3224967490247,-1,289392.0,1110290
3190,3190.0,1159.0,379.7230169050715,-1,292007.0,1116624
3200,3200.0,1076.0,380.75032509752924,-1,292797.0,1122880
3210,3210.0,1049.0,383.8608582574772,1,295189.0,1128880
3220,3220.0,1145.0,389.7906371911574,1,299749.0,1135060
3230,3230.0,1176.0,398.1300390117035,2,306162.0,1141405
3240,3240.0,1134.0,408.18595578673603,-4,313895.0,1147741
3250,3250.0,1225.0,421.29128738621586,3,323973.0,1154079
3260,3260.0,1215.0,427.92457737321195,-3,329074.0,1160729
3270,3270.0,1202.0,438.7646293888167,3,337410.0,1167168
3280,3280.0,1232.0,450.3927178153446,-2,346352.0,1173720
3290,3290.0,1252.0,458.50975292587776,0,352594.0,1180372
3300,3300.0,1234.0,466.83224967490247,0,358994.0,1187164
3310,3310.0,1198.0,468.7932379713914,1,360502.0,1193744
3320,3320.0,1208.0,472.42392717815346,-1,363294.0,1200246
3330,3330.0,1201.0,479.1898569570871,-1,368497.0,1206709
3340,3340.0,1226.0,487.13524057217165,2,374607.0,1213287
3350,3350.0,1279.0,497.74382314694407,4,382765.0,1220047
3360,3360.0,1357.0,512.2249674902471,-6,393901.0,1227018
3370,3370.0,1323.0,523.4122236671001,0,402504.0,1233991
3380,3380.0,1346.0,535.816644993498,2,412043.0,1240952
3390,3390.0,1347.0,544.8439531859558,0,418985.0,1248039
3400,3400.0,1329.0,557.1885565669701,-2,428478.0,1255197
3410,3410.0,1329.0,570.8712613784136,1,439000.0,1262308
3420,3420.0,1363.0,586.8777633289988,0,451309.0,1269754
3430,3430.0,1417.0,602.3394018205462,2,463199.0,1277369
3440,3440.0,1378.0,612.7087126137841,0,471173.0,1284902
3450,3450.0,1374.0,624.2405721716515,-3,480041.0,1292389
3460,3460.0,1337.0,632.7334200260078,1,486572.0,1299732
3470,3470.0,1297.0,639.629388816645,-1,491875.0,1306819
3480,3480.0,1349.0,652.966189856957,1,502131.0,1313938
3490,3490.0,1420.0,667.6970091027308,-1,513459.0,1321371
3500,3500.0,1481.0,683.9674902470741,1,525971.0,1329181
3510,3510.0,1441.0,697.479843953186,0,536362.0,1336933
3520,3520.0,1412.0,711.7386215864759,-1,547327.0,1344491
3530,3530.0,1465.0,728.7152145643693,3,560382.0,1352168
3540,3540.0,1508.0,744.1976592977893,-3,572288.0,1360066
3550,3550.0,1554.0,762.1560468140442,1,586098.0,1368157
3560,3560.0,1573.0,780.8231469440832,1,600453.0,1376418
3570,3570.0,1505.0,789.9505851755526,1,607472.0,1384662
3580,3580.0,1500.0,799.1885565669701,-3,614576.0,1392737
3590,3590.0,1451.0,808.9323797139142,0,622069.0,1400793
3600,3600.0,1448.0,822.1274382314695,3,632216.0,1408774
