step,sim_time,queue_total,waiting_time_avg,throughput,delay_total,stops
980,980.0,465.0,15.154746423927179,-3,11654.0,154919
990,990.0,414.0,13.22886866059818,0,10173.0,157565
1000,1000.0,459.0,12.914174252275682,0,9931.0,160051
1010,1010.0,520.0,16.830949284785437,0,12943.0,162789
1020,1020.0,525.0,15.033810143042913,-1,11561.0,165682
1030,1030.0,516.0,16.60988296488947,-1,12773.0,168426
1040,1040.0,531.0,18.772431729518857,1,14436.0,171195
1050,1050.0,507.0,18.6814044213264,3,14366.0,173455
1060,1060.0,593.0,23.621586475942784,-5,18165.0,176158
1070,1070.0,683.0,26.93628088426528,2,20714.0,179505
1080,1080.0,571.0,22.379713914174253,1,17210.0,183017
1090,1090.0,431.0,16.94148244473342,-1,13028.0,185783
1100,1100.0,395.0,12.126137841352406,-1,9325.0,188007
1110,1110.0,472.0,13.2184655396619,4,10165.0,190375
1120,1120.0,447.0,12.93888166449935,-3,9950.0,193078
1130,1130.0,510.0,14.365409622886865,0,11047.0,195663
1140,1140.0,569.0,18.769830949284785,-1,14434.0,198551
1150,1150.0,486.0,17.483745123537062,1,13445.0,201283
1160,1160.0,509.0,20.33289986996099,2,15636.0,203484
1170,1170.0,609.0,26.240572171651497,-3,20179.0,206158
1180,1180.0,602.0,27.657997399219767,2,21269.0,209250
1190,1190.0,621.0,26.79453836150845,0,20605.0,212377
1200,1200.0,470.0,14.564369310793237,1,11200.0,215317
1210,1210.0,451.0,14.674902470741223,-3,11285.0,218003
1220,1220.0,409.0,13.958387516254877,3,10734.0,220454
1230,1230.0,443.0,13.357607282184656,-1,10272.0,222951
1240,1240.0,483.0,14.508452535760728,1,11157.0,225629
1250,1250.0,573.0,17.433029908972692,-2,13406.0,228588
1260,1260.0,521.0,16.59817945383615,0,12764.0,231517
1270,1270.0,620.0,21.851755526657996,2,16804.0,234572
1280,1280.0,691.0,26.83224967490247,-3,20634.0,237889
1290,1290.0,723.0,29.166449934980495,0,22429.0,241200
1300,1300.0,687.0,26.35110533159948,3,20264.0,244516
1310,1310.0,446.0,15.859557867360207,-3,12196.0,247277
1320,1320.0,462.0,14.456436931079324,2,11117.0,249550
1330,1330.0,527.0,17.369310793237972,-1,13357.0,252205
1340,1340.0,534.0,15.044213263979193,3,11569.0,255072
1350,1350.0,616.0,17.387516254876463,0,13371.0,258270
1360,1360.0,660.0,20.3667100130039,-4,15662.0,261635
1370,1370.0,573.0,20.993498049414825,3,16144.0,264950
1380,1380.0,626.0,24.99479843953186,0,19221.0,267928
1390,1390.0,686.0,27.682704811443433,-3,21288.0,271129
1400,1400.0,712.0,27.73732119635891,3,21330.0,274382
1410,1410.0,725.0,28.413524057217167,-4,21850.0,277829
1420,1420.0,767.0,32.851755526657996,2,25263.0,281376
1430,1430.0,636.0,24.875162548764628,-2,19129.0,284854
1440,1440.0,629.0,22.657997399219767,2,17424.0,288033
1450,1450.0,605.0,21.742522756827046,2,16720.0,291383
1460,1460.0,567.0,18.6814044213264,-3,14366.0,294502
1470,1470.0,755.0,26.43042912873862,2,20325.0,297966
1480,1480.0,766.0,26.188556566970092,-3,20139.0,302095
1490,1490.0,733.0,27.76072821846554,2,21348.0,306086
1500,1500.0,701.0,23.790637191157348,1,18295.0,309797
1510,1510.0,676.0,22.102730819245775,-3,16997.0,313151
1520,1520.0,814.0,25.94668400520156,5,19953.0,316539
1530,1530.0,800.0,27.33550065019506,-4,21021.0,320248
1540,1540.0,825.0,27.660598179453835,2,21271.0,323932
1550,1550.0,887.0,28.196358907672302,0,21683.0,327894
1560,1560.0,794.0,29.317295188556567,0,22545.0,331937
1570,1570.0,720.0,27.158647594278282,1,20885.0,335203
1580,1580.0,752.0,27.024707412223666,0,20782.0,338603
1590,1590.0,831.0,34.40832249674902,1,26460.0,342614
1600,1600.0,780.0,28.11443433029909,-4,21620.0,346831
1610,1610.0,780.0,26.43042912873862,1,20325.0,350997
1620,1620.0,708.0,22.38621586475943,1,17215.0,354816
1630,1630.0,686.0,22.85955786736021,-1,17579.0,358594
1640,1640.0,680.0,25.527958387516254,3,19631.0,361759
1650,1650.0,766.0,30.224967490247074,-3,23243.0,365114
1660,1660.0,755.0,28.52405721716515,6,21935.0,368925
1670,1670.0,700.0,28.339401820546165,-2,21793.0,372758
1680,1680.0,699.0,30.429128738621586,-3,23400.0,376629
1690,1690.0,733.0,34.288686605981795,1,26368.0,380718
1700,1700.0,729.0,33.86215864759428,-3,26040.0,384722
1710,1710.0,788.0,31.355006501950584,3,24112.0,388666
1720,1720.0,788.0,28.676202860858258,-3,22052.0,392722
1730,1730.0,866.0,31.624187256176853,2,24319.0,396949
1740,1740.0,884.0,31.8777633289987,0,24514.0,401366
1750,1750.0,885.0,34.01690507152146,2,26159.0,405898
1760,1760.0,976.0,41.64369310793238,-4,32024.0,410528
1770,1770.0,849.0,40.33159947984395,0,31015.0,414959
1780,1780.0,536.0,21.80884265279584,2,16771.0,417983
1790,1790.0,615.0,23.5370611183355,2,18100.0,420790
1800,1800.0,605.0,23.711313394018205,-2,18234.0,423997
1810,1810.0,644.0,23.157347204161248,1,17808.0,427406
1820,1820.0,759.0,26.64109232769831,2,20487.0,431365
1830,1830.0,840.0,26.671001300390117,-4,20510.0,435628
1840,1840.0,832.0,26.738621586475944,4,20562.0,439994
1850,1850.0,871.0,30.26267880364109,-4,23272.0,444325
1860,1860.0,870.0,32.84655396618986,0,25259.0,448562
1870,1870.0,869.0,34.764629388816644,-1,26734.0,452900
1880,1880.0,900.0,39.2704811443433,5,30199.0,457221
1890,1890.0,869.0,37.59947984395318,-4,28914.0,461672
1900,1900.0,845.0,38.01430429128739,1,29233.0,466178
1910,1910.0,861.0,38.2184655396619,-2,29390.0,470615
1920,1920.0,771.0,34.64239271781535,2,26640.0,474878
1930,1930.0,833.0,35.43042912873862,0,27246.0,479244
1940,1940.0,845.0,34.6111833550065,-1,26616.0,483771
1950,1950.0,802.0,32.70481144343303,1,25150.0,488015
1960,1960.0,781.0,32.570871261378414,-1,25047.0,492124
1970,1970.0,765.0,29.663198959687907,3,22811.0,496249
1980,1980.0,770.0,31.96749024707412,-1,24583.0,500386
1990,1990.0,800.0,34.08452535760728,-4,26211.0,504503
2000,2000.0,857.0,36.618985695708716,4,28160.0,508882
2010,2010.0,857.0,34.866059817945384,-2,26812.0,513621
2020,2020.0,834.0,31.639791937581276,-1,24331.0,518454
2030,2030.0,816.0,34.390117035110535,2,26446.0,523139
2040,2040.0,851.0,38.68920676202861,-1,29752.0,527703
2050,2050.0,860.0,44.723016905071525,-1,34392.0,532254
2060,2060.0,823.0,44.33420026007802,3,34093.0,536895
2070,2070.0,716.0,34.4629388816645,0,26502.0,541228
2080,2080.0,732.0,29.344603381014306,-1,22566.0,545458
2090,2090.0,767.0,28.2444733420026,0,21720.0,549754
2100,2100.0,842.0,31.54226267880364,0,24256.0,554275
2110,2110.0,881.0,31.788036410923276,1,24445.0,558709
2120,2120.0,909.0,32.9739921976593,-1,25357.0,563191
2130,2130.0,963.0,33.02340702210663,1,25395.0,568017
2140,2140.0,993.0,36.39921976592978,-3,27991.0,573012
2150,2150.0,1108.0,44.676202860858254,1,34356.0,578458
2160,2160.0,1219.0,52.57867360208063,2,40433.0,584243
2170,2170.0,1056.0,48.45123537061119,0,37259.0,590046
2180,2180.0,924.0,40.11963589076723,-2,30852.0,595004
2190,2190.0,758.0,33.262678803641094,1,25579.0,599503
2200,2200.0,827.0,37.35760728218465,0,28728.0,603685
2210,2210.0,936.0,44.11313394018205,0,33923.0,608336
2220,2220.0,995.0,49.47074122236671,1,38043.0,613180
2230,2230.0,1045.0,54.403120936280885,-3,41836.0,618300
2240,2240.0,1050.0,52.47854356306892,4,40356.0,623755
2250,2250.0,1054.0,53.64889466840052,-5,41256.0,629169
2260,2260.0,1045.0,58.482444733420024,1,44973.0,634422
2270,2270.0,970.0,59.9518855656697,2,46103.0,639563
2280,2280.0,894.0,57.31209362808843,-1,44073.0,644286
2290,2290.0,945.0,56.045513654096226,3,43099.0,648990
2300,2300.0,1024.0,59.20806241872562,-2,45531.0,654065
2310,2310.0,939.0,58.43433029908973,0,44936.0,659227
2320,2320.0,930.0,60.22756827048114,0,46315.0,664032
2330,2330.0,1028.0,67.1521456436931,-2,51640.0,669392
2340,2340.0,1013.0,68.02470741222366,1,52311.0,674811
2350,2350.0,1003.0,68.81924577373212,0,52922.0,680079
2360,2360.0,1065.0,75.67750325097529,-1,58196.0,685597
2370,2370.0,967.0,71.56827048114434,2,55036.0,691315
2380,2380.0,835.0,68.40052015604681,1,52600.0,696110
2390,2390.0,931.0,72.2405721716515,0,55553.0,700881
2400,2400.0,1069.0,76.11183355006501,-1,58530.0,706196
2410,2410.0,1083.0,77.97529258777634,-2,59963.0,711963
2420,2420.0,1098.0,81.0039011703511,4,62292.0,717744
2430,2430.0,1112.0,86.76462938881664,-3,66722.0,723467
