step,sim_time,queue_total,waiting_time_avg,throughput,delay_total,stops
1020,1020.0,485.0,16.73732119635891,1,12871.0,145
1030,1030.0,462.0,18.739921976592978,1,14411.0,138
1040,1040.0,412.0,18.24187256176853,4,14028.0,123
1050,1050.0,381.0,17.442132639791936,0,13413.0,114
1060,1060.0,352.0,13.59037711313394,4,10451.0,105
1070,1070.0,370.0,11.34590377113134,2,8725.0,111
1080,1080.0,413.0,13.079323797139141,2,10058.0,123
1090,1090.0,449.0,16.35370611183355,6,12576.0,134
1100,1100.0,463.0,16.934980494148245,3,13023.0,138
1110,1110.0,476.0,16.71261378413524,2,12852.0,142
1120,1120.0,466.0,16.754226267880362,8,12884.0,139
1130,1130.0,441.0,13.34330299089727,4,10261.0,132
1140,1140.0,409.0,10.374512353706113,5,7978.0,122
1150,1150.0,474.0,13.64369310793238,5,10492.0,142
1160,1160.0,492.0,16.54486345903771,1,12723.0,147
1170,1170.0,504.0,19.862158647594278,3,15274.0,151
1180,1180.0,472.0,22.383615084525356,4,17213.0,141
1190,1190.0,452.0,19.019505851755525,2,14626.0,135
1200,1200.0,477.0,15.53446033810143,3,11946.0,143
1210,1210.0,502.0,16.5630689206762,5,12737.0,150
1220,1220.0,508.0,17.93368010403121,2,13791.0,152
1230,1230.0,561.0,21.604681404421328,2,16614.0,168
1240,1240.0,628.0,22.61378413524057,2,17390.0,188
1250,1250.0,538.0,18.456436931079324,5,14193.0,161
1260,1260.0,462.0,12.48114434330299,1,9598.0,138
1270,1270.0,450.0,13.769830949284785,2,10589.0,135
1280,1280.0,482.0,17.184655396618986,4,13215.0,144
1290,1290.0,565.0,21.522756827048113,3,16551.0,169
1300,1300.0,505.0,17.280884265279585,3,13289.0,151
1310,1310.0,422.0,15.626788036410924,4,12017.0,126
1320,1320.0,456.0,17.033810143042913,1,13099.0,136
1330,1330.0,445.0,13.697009102730819,3,10533.0,133
1340,1340.0,418.0,11.543563068920676,1,8877.0,125
1350,1350.0,488.0,13.503250975292588,3,10384.0,146
1360,1360.0,553.0,17.278283485045513,2,13287.0,165
1370,1370.0,532.0,15.945383615084525,1,12262.0,159
1380,1380.0,561.0,17.176853055916776,5,13209.0,168
1390,1390.0,614.0,21.360208062418724,1,16426.0,184
1400,1400.0,646.0,23.84005201560468,2,18333.0,193
1410,1410.0,554.0,20.557867360208064,3,15809.0,166
1420,1420.0,505.0,17.45773732119636,3,13425.0,151
1430,1430.0,529.0,18.47074122236671,4,14204.0,158
1440,1440.0,559.0,23.36410923276983,4,17967.0,167
1450,1450.0,623.0,28.042912873862157,3,21565.0,186
1460,1460.0,687.0,28.301690507152145,2,21764.0,206
1470,1470.0,711.0,23.23667100130039,2,17869.0,213
1480,1480.0,833.0,27.280884265279585,1,20979.0,249
1490,1490.0,752.0,27.678803641092326,3,21285.0,225
1500,1500.0,769.0,32.23276983094929,1,24787.0,230
1510,1510.0,641.0,21.42262678803641,3,16474.0,192
1520,1520.0,604.0,20.74512353706112,0,15953.0,181
1530,1530.0,660.0,22.99479843953186,5,17683.0,198
1540,1540.0,721.0,25.487646293888165,6,19600.0,216
1550,1550.0,777.0,29.71781534460338,4,22853.0,233
1560,1560.0,826.0,36.28998699609883,5,27907.0,247
1570,1570.0,756.0,41.55006501950585,3,31952.0,226
1580,1580.0,761.0,44.91287386215865,4,34538.0,228
1590,1590.0,723.0,38.339401820546165,1,29483.0,216
1600,1600.0,655.0,31.611183355006503,1,24309.0,196
1610,1610.0,567.0,24.843953185955787,0,19105.0,170
1620,1620.0,559.0,17.517555266579976,2,13471.0,167
1630,1630.0,535.0,13.130039011703511,0,10097.0,160
1640,1640.0,603.0,16.27698309492848,5,12517.0,180
1650,1650.0,686.0,20.741222366710012,1,15950.0,205
1660,1660.0,809.0,27.35110533159948,2,21033.0,242
1670,1670.0,835.0,33.48504551365409,3,25750.0,250
1680,1680.0,813.0,38.10143042912874,4,29300.0,243
1690,1690.0,946.0,46.81144343302991,3,35998.0,283
1700,1700.0,1009.0,57.03901170351105,1,43863.0,302
1710,1710.0,938.0,52.82184655396619,2,40620.0,281
1720,1720.0,755.0,36.96488946684005,2,28426.0,226
1730,1730.0,601.0,21.684005201560467,3,16675.0,180
1740,1740.0,678.0,25.408322496749026,1,19539.0,203
1750,1750.0,790.0,29.65149544863459,0,22802.0,237
1760,1760.0,829.0,34.00260078023407,0,26148.0,248
1770,1770.0,907.0,42.10143042912874,0,32376.0,272
1780,1780.0,900.0,46.16775032509753,4,35503.0,270
1790,1790.0,895.0,50.10533159947985,0,38531.0,268
1800,1800.0,979.0,57.622886866059815,3,44312.0,293
1810,1810.0,1000.0,63.60078023407022,6,48909.0,300
1820,1820.0,1016.0,67.69180754226268,6,52055.0,304
1830,1830.0,947.0,66.35370611183355,6,51026.0,284
1840,1840.0,859.0,56.559167750325095,1,43494.0,257
1850,1850.0,723.0,41.97269180754226,2,32277.0,216
1860,1860.0,757.0,39.5370611183355,3,30404.0,227
1870,1870.0,850.0,45.19505851755527,1,34755.0,255
1880,1880.0,786.0,42.45253576072822,0,32646.0,235
1890,1890.0,762.0,42.01170351105332,2,32307.0,228
1900,1900.0,859.0,47.13133940182055,1,36244.0,257
1910,1910.0,858.0,52.211963589076724,4,40151.0,257
1920,1920.0,839.0,55.00260078023407,2,42297.0,251
1930,1930.0,878.0,58.69180754226268,3,45134.0,263
1940,1940.0,907.0,61.78023407022106,2,47509.0,272
1950,1950.0,974.0,68.65409622886867,1,52795.0,292
1960,1960.0,972.0,73.93368010403121,5,56855.0,291
1970,1970.0,956.0,74.32639791937581,3,57157.0,286
1980,1980.0,900.0,76.37971391417425,4,58736.0,270
1990,1990.0,819.0,72.2106631989597,2,55530.0,245
2000,2000.0,810.0,65.62158647594278,4,50463.0,243
2010,2010.0,844.0,70.65409622886867,3,54333.0,253
2020,2020.0,912.0,74.54746423927178,4,57327.0,273
2030,2030.0,1049.0,81.49414824447334,3,62669.0,314
2040,2040.0,1095.0,89.63849154746424,4,68932.0,328
2050,2050.0,1005.0,93.86996098829648,3,72186.0,301
2060,2060.0,988.0,100.18205461638492,2,77040.0,296
2070,2070.0,1046.0,109.66970091027308,1,84336.0,313
2080,2080.0,1130.0,118.33289986996098,1,90998.0,339
2090,2090.0,1075.0,120.8998699609883,3,92972.0,322
2100,2100.0,1117.0,127.8257477243173,2,98298.0,335
2110,2110.0,1170.0,137.8998699609883,6,106045.0,351
2120,2120.0,977.0,124.86475942782835,1,96021.0,293
2130,2130.0,924.0,118.54876462938881,1,91164.0,277
2140,2140.0,922.0,118.47334200260077,2,91106.0,276
2150,2150.0,975.0,123.83094928478543,3,95226.0,292
2160,2160.0,1071.0,131.38361508452536,2,101034.0,321
2170,2170.0,1206.0,136.14694408322498,1,104697.0,361
2180,2180.0,1233.0,136.24967490247073,3,104776.0,369
2190,2190.0,1142.0,137.0,2,105353.0,342
2200,2200.0,1183.0,141.06371911573473,3,108478.0,354
2210,2210.0,1252.0,149.18335500650196,3,114722.0,375
2220,2220.0,1279.0,159.05721716514955,1,122315.0,383
2230,2230.0,1281.0,164.9076723016905,4,126814.0,384
2240,2240.0,1340.0,176.8595578673602,2,136005.0,402
2250,2250.0,1294.0,177.20546163849156,1,136271.0,388
2260,2260.0,1218.0,160.58907672301692,1,123493.0,365
2270,2270.0,1192.0,147.97269180754228,1,113791.0,357
2280,2280.0,1175.0,144.24967490247073,2,110928.0,352
2290,2290.0,1040.0,139.47594278283486,0,107257.0,312
2300,2300.0,1089.0,142.4928478543563,2,109577.0,326
2310,2310.0,1139.0,145.15734720416125,2,111626.0,341
2320,2320.0,1217.0,152.4928478543563,4,117267.0,365
2330,2330.0,1180.0,156.71911573472042,4,120517.0,354
2340,2340.0,1114.0,160.07152145643693,3,123095.0,334
2350,2350.0,1183.0,168.56176853055916,2,129624.0,354
2360,2360.0,1127.0,146.2704811443433,2,112482.0,338
2370,2370.0,993.0,110.82444733420026,4,85224.0,297
2380,2380.0,966.0,106.91027308192457,0,82214.0,289
2390,2390.0,1020.0,100.92067620286086,2,77608.0,306
2400,2400.0,1190.0,107.21456436931079,2,82448.0,357
2410,2410.0,1198.0,107.48114434330299,1,82653.0,359
2420,2420.0,1271.0,111.98829648894669,4,86119.0,381
2430,2430.0,1306.0,116.53576072821846,3,89616.0,391
2440,2440.0,1139.0,105.91157347204161,1,81446.0,341
2450,2450.0,1095.0,98.01300390117035,3,75372.0,328
2460,2460.0,1025.0,92.43953185955787,3,71086.0,307
2470,2470.0,1045.0,90.18335500650196,2,69351.0,313
2480,2480.0,1099.0,97.14174252275683,3,74702.0,329
2490,2490.0,1081.0,101.37971391417425,3,77961.0,324
2500,2500.0,1187.0,109.39531859557867,1,84125.0,356
2510,2510.0,1223.0,119.44473342002601,3,91853.0,366
2520,2520.0,1142.0,119.02860858257478,2,91533.0,342
2530,2530.0,1052.0,121.87256176853056,4,93720.0,315
2540,2540.0,1021.0,114.97139141742522,3,88413.0,306
2550,2550.0,932.0,106.52145643693108,4,81915.0,279
2560,2560.0,938.0,110.28998699609883,4,84813.0,281
2570,2570.0,1048.0,114.06111833550065,2,87713.0,314
2580,2580.0,1202.0,120.64629388816645,1,92777.0,360
2590,2590.0,1180.0,127.60468140442133,1,98128.0,354
2600,2600.0,1208.0,138.4551365409623,0,106472.0,362
2610,2610.0,1227.0,146.52015604681404,2,112674.0,368
2620,2620.0,1103.0,146.19115734720415,3,112421.0,330
2630,2630.0,1054.0,154.58907672301692,3,118879.0,316
2640,2640.0,1107.0,163.5032509752926,2,125734.0,332
2650,2650.0,1122.0,169.89726918075422,2,130651.0,336
2660,2660.0,1143.0,176.57997399219767,1,135790.0,342
2670,2670.0,1095.0,177.60988296488947,3,136582.0,328
2680,2680.0,1095.0,177.58647594278284,3,136564.0,328
2690,2690.0,1141.0,178.22756827048116,2,137057.0,342
2700,2700.0,1101.0,176.88426527958387,3,136024.0,330
2710,2710.0,1162.0,183.1404421326398,5,140835.0,348
2720,2720.0,1253.0,192.65799739921977,0,148154.0,375
2730,2730.0,1229.0,200.17165149544863,1,153932.0,368
2740,2740.0,1224.0,209.27308192457738,2,160931.0,367
2750,2750.0,1312.0,223.82834850455137,4,172124.0,393
2760,2760.0,1321.0,238.35760728218466,3,183297.0,396
2770,2770.0,1261.0,248.29518855656698,1,190939.0,378
2780,2780.0,1178.0,248.84915474642392,0,191365.0,353
2790,2790.0,1251.0,258.7217165149545,3,198957.0,375
2800,2800.0,1293.0,270.3823146944083,1,207924.0,387
2810,2810.0,1366.0,283.89986996098827,0,218319.0,409
2820,2820.0,1276.0,289.7490247074122,1,222817.0,382
2830,2830.0,1326.0,301.40572171651496,0,231781.0,397
2840,2840.0,1337.0,314.2158647594278,5,241632.0,401
2850,2850.0,1367.0,329.67620286085827,4,253521.0,410
2860,2860.0,1358.0,342.43172951885566,1,263330.0,407
2870,2870.0,1393.0,357.444733420026,1,274875.0,417
2880,2880.0,1390.0,372.06501950585175,2,286118.0,417
2890,2890.0,1412.0,388.1820546163849,4,298512.0,423
2900,2900.0,1441.0,405.7139141742523,2,311994.0,432
2910,2910.0,1439.0,416.10013003901173,1,319981.0,431
2920,2920.0,1366.0,419.110533159948,1,322296.0,409
2930,2930.0,1376.0,427.63849154746424,1,328854.0,412
2940,2940.0,1323.0,439.0429128738622,2,337624.0,396
2950,2950.0,1306.0,450.7308192457737,1,346612.0,391
2960,2960.0,1348.0,466.24577373211963,3,358543.0,404
2970,2970.0,1418.0,482.9310793237971,1,371374.0,425
2980,2980.0,1467.0,499.85435630689204,0,384388.0,440
2990,2990.0,1426.0,512.9310793237971,0,394444.0,427
3000,3000.0,1358.0,516.9440832249675,2,397530.0,407
3010,3010.0,1376.0,522.4382314694408,3,401755.0,412
3020,3020.0,1407.0,526.9037711313395,0,405189.0,422
3030,3030.0,1381.0,530.6345903771131,0,408058.0,414
3040,3040.0,1312.0,527.6684005201561,3,405777.0,393
3050,3050.0,1262.0,527.5474642392718,2,405684.0,378
3060,3060.0,1314.0,537.9128738621587,2,413655.0,394
3070,3070.0,1372.0,549.9063719115735,2,422878.0,411
3080,3080.0,1383.0,539.966189856957,3,415234.0,414
3090,3090.0,1406.0,538.960988296489,2,414461.0,421
3100,3100.0,1407.0,535.8179453836151,2,412044.0,422
3110,3110.0,1370.0,532.2314694408323,0,409286.0,411
3120,3120.0,1294.0,528.8842652795839,3,406712.0,388
3130,3130.0,1266.0,527.2314694408323,4,405441.0,379
3140,3140.0,1232.0,535.6827048114434,4,411940.0,369
3150,3150.0,1163.0,544.7490247074122,2,418912.0,348
3160,3160.0,1211.0,554.9284785435631,1,426740.0,363
3170,3170.0,1262.0,564.4785435630689,0,434084.0,378
3180,3180.0,1249.0,570.5526657997399,2,438755.0,374
3190,3190.0,1204.0,569.2847854356307,3,437780.0,361
3200,3200.0,1187.0,568.0559167750325,1,436835.0,356
3210,3210.0,1225.0,569.0780234070221,4,437621.0,367
3220,3220.0,1308.0,570.2860858257477,3,438550.0,392
3230,3230.0,1284.0,549.6072821846554,0,422648.0,385
3240,3240.0,1313.0,557.4239271781535,2,428659.0,393
3250,3250.0,1355.0,567.6020806241872,1,436486.0,406
3260,3260.0,1378.0,572.927178153446,0,440581.0,413
3270,3270.0,1333.0,578.6098829648895,2,444951.0,399
3280,3280.0,1207.0,560.8179453836151,2,431269.0,362
3290,3290.0,1187.0,529.7230169050715,3,407357.0,356
3300,3300.0,1214.0,529.7997399219765,1,407416.0,364
3310,3310.0,1215.0,512.0598179453837,2,393774.0,364
3320,3320.0,1220.0,497.7841352405722,1,382796.0,366
3330,3330.0,1249.0,507.6788036410923,1,390405.0,374
3340,3340.0,1264.0,520.2730819245774,1,400090.0,379
3350,3350.0,1352.0,535.0689206762029,4,411468.0,405
3360,3360.0,1371.0,547.9154746423927,1,421347.0,411
3370,3370.0,1284.0,550.9193758127439,0,423657.0,385
3380,3380.0,1229.0,560.4720416124837,2,431003.0,368
3390,3390.0,1191.0,556.4928478543563,1,427943.0,357
3400,3400.0,1255.0,558.3563068920677,1,429376.0,376
3410,3410.0,1319.0,572.889466840052,0,440552.0,395
3420,3420.0,1376.0,587.4252275682704,1,451730.0,412
3430,3430.0,1317.0,597.1235370611183,3,459188.0,395
3440,3440.0,1250.0,605.6020806241872,0,465708.0,375
3450,3450.0,1263.0,612.518855656697,1,471027.0,378
3460,3460.0,1291.0,626.2431729518855,1,481581.0,387
3470,3470.0,1328.0,637.6514954486346,1,490354.0,398
3480,3480.0,1386.0,649.4759427828349,3,499447.0,415
3490,3490.0,1449.0,664.7685305591677,3,511207.0,434
3500,3500.0,1490.0,681.3237971391418,1,523938.0,447
3510,3510.0,1451.0,693.5617685305592,4,533349.0,435
3520,3520.0,1409.0,708.219765929779,3,544621.0,422
3530,3530.0,1389.0,722.2054616384916,0,555376.0,416
3540,3540.0,1431.0,737.7178153446034,0,567305.0,429
3550,3550.0,1485.0,752.5500650195058,0,578711.0,445
3560,3560.0,1575.0,770.9895968790637,0,592891.0,472
3570,3570.0,1552.0,780.8881664499349,1,600503.0,465
3580,3580.0,1541.0,794.5435630689207,1,611004.0,462
3590,3590.0,1485.0,807.3758127438232,2,620872.0,445
3600,3600.0,1484.0,819.590377113134,1,630265.0,445
